 30.171000     -0.022966      0.812359
 30.172000     -0.023605      0.815037
 30.173000     -0.024240      0.817683
 30.174000     -0.024871      0.820297
 30.175000     -0.025498      0.822879
 30.176000     -0.026121      0.825428
 30.177000     -0.026740      0.827944
 30.178000     -0.027355      0.830428
 30.179000     -0.027965      0.832879
 30.180000     -0.028572      0.835297
 30.181000     -0.029173      0.837682
 30.182000     -0.029770      0.840034
 30.183000     -0.030362      0.842353
 30.184000     -0.030950      0.844639
 30.185000     -0.031532      0.846891
 30.186000     -0.032110      0.849110
 30.187000     -0.032682      0.851296
 30.188000     -0.033250      0.853448
 30.189000     -0.033812      0.855567
 30.190000     -0.034368      0.857651
 30.191000     -0.034920      0.859702
 30.192000     -0.035466      0.861720
 30.193000     -0.036006      0.863703
 30.194000     -0.036540      0.865652
 30.195000     -0.037069      0.867567
 30.196000     -0.037592      0.869448
 30.197000     -0.038109      0.871295
 30.198000     -0.038620      0.873108
 30.199000     -0.039125      0.874886
 30.200000     -0.039623      0.876630
 30.201000     -0.040116      0.878340
 30.202000     -0.040602      0.880015
 30.203000     -0.041081      0.881655
 30.204000     -0.041554      0.883261
 30.205000     -0.042021      0.884832
 30.206000     -0.042481      0.886369
 30.207000     -0.042934      0.887870
 30.208000     -0.043381      0.889337
 30.209000     -0.043820      0.890769
 30.210000     -0.044253      0.892166
 30.211000     -0.044679      0.893528
 30.212000     -0.045097      0.894855
 30.213000     -0.045509      0.896147
 30.214000     -0.045913      0.897403
 30.215000     -0.046311      0.898625
 30.216000     -0.046700      0.899811
 30.217000     -0.047083      0.900962
 30.218000     -0.047458      0.902078
 30.219000     -0.047825      0.903158
 30.220000     -0.048185      0.904204
 30.221000     -0.048538      0.905213
 30.222000     -0.048882      0.906187
 30.223000     -0.049219      0.907126
 30.224000     -0.049549      0.908029
 30.225000     -0.049870      0.908897
 30.226000     -0.050183      0.909729
 30.227000     -0.050489      0.910526
 30.228000     -0.050787      0.911287
 30.229000     -0.051076      0.912012
 30.230000     -0.051358      0.912701
 30.231000     -0.051631      0.913355
 30.232000     -0.051897      0.913973
 30.233000     -0.052154      0.914556
 30.234000     -0.052403      0.915102
 30.235000     -0.052643      0.915613
 30.236000     -0.052876      0.916088
 30.237000     -0.053100      0.916528
 30.238000     -0.053315      0.916931
 30.239000     -0.053523      0.917299
 30.240000     -0.053721      0.917631
 30.241000     -0.053912      0.917927
 30.242000     -0.054093      0.918187
 30.243000     -0.054267      0.918411
 30.244000     -0.054431      0.918599
 30.245000     -0.054587      0.918751
 30.246000     -0.054735      0.918868
 30.247000     -0.054874      0.918949
 30.248000     -0.055004      0.918993
 30.249000     -0.055125      0.919002
 30.250000     -0.055238      0.918975
 30.251000     -0.055342      0.918912
 30.252000     -0.055437      0.918814
 30.253000     -0.055524      0.918679
 30.254000     -0.055602      0.918508
 30.255000     -0.055671      0.918302
 30.256000     -0.055731      0.918060
 30.257000     -0.055783      0.917782
 30.258000     -0.055825      0.917468
 30.259000     -0.055859      0.917118
 30.260000     -0.055884      0.916732
 30.261000     -0.055901      0.916311
 30.262000     -0.055908      0.915854
 30.263000     -0.055907      0.915361
 30.264000     -0.055897      0.914832
 30.265000     -0.055878      0.914268
 30.266000     -0.055850      0.913668
 30.267000     -0.055813      0.913032
 30.268000     -0.055768      0.912361
 30.269000     -0.055713      0.911654
 30.270000     -0.055650      0.910911
 30.271000     -0.055579      0.910133
 30.272000     -0.055498      0.909320
 30.273000     -0.055409      0.908470
 30.274000     -0.055311      0.907586
 30.275000     -0.055204      0.906666
 30.276000     -0.055088      0.905710
 30.277000     -0.054964      0.904719
 30.278000     -0.054831      0.903693
 30.279000     -0.054690      0.902632
 30.280000     -0.054539      0.901535
 30.281000     -0.054381      0.900403
 30.282000     -0.054213      0.899236
 30.283000     -0.054037      0.898034
 30.284000     -0.053853      0.896796
 30.285000     -0.053660      0.895524
 30.286000     -0.053459      0.894216
 30.287000     -0.053249      0.892874
 30.288000     -0.053031      0.891497
 30.289000     -0.052804      0.890085
 30.290000     -0.052569      0.888638
 30.291000     -0.052326      0.887156
 30.292000     -0.052074      0.885640
 30.293000     -0.051815      0.884089
 30.294000     -0.051547      0.882504
 30.295000     -0.051271      0.880884
 30.296000     -0.050987      0.879229
 30.297000     -0.050695      0.877540
 30.298000     -0.050394      0.875817
 30.299000     -0.050086      0.874060
 30.300000     -0.049770      0.872268
 30.301000     -0.049447      0.870442
 30.302000     -0.049115      0.868582
 30.303000     -0.048775      0.866689
 30.304000     -0.048428      0.864761
 30.305000     -0.048074      0.862799
 30.306000     -0.047711      0.860804
 30.307000     -0.047341      0.858775
 30.308000     -0.046964      0.856712
 30.309000     -0.046579      0.854615
 30.310000     -0.046187      0.852485
 30.311000     -0.045788      0.850322
 30.312000     -0.045381      0.848126
 30.313000     -0.044967      0.845896
 30.314000     -0.044547      0.843633
 30.315000     -0.044119      0.841336
 30.316000     -0.043684      0.839007
 30.317000     -0.043242      0.836645
 30.318000     -0.042793      0.834250
 30.319000     -0.042338      0.831823
 30.320000     -0.041876      0.829362
 30.321000     -0.041407      0.826870
 30.322000     -0.040932      0.824344
 30.323000     -0.040450      0.821786
 30.324000     -0.039962      0.819196
 30.325000     -0.039468      0.816574
 30.326000     -0.038967      0.813920
 30.327000     -0.038461      0.811234
 30.328000     -0.037948      0.808516
 30.329000     -0.037429      0.805766
 30.330000     -0.036904      0.802984
 30.331000     -0.036374      0.800171
 30.332000     -0.035838      0.797326
 30.333000     -0.035296      0.794450
 30.334000     -0.034748      0.791542
 30.335000     -0.034195      0.788604
 30.336000     -0.033637      0.785634
 30.337000     -0.033073      0.782633
 30.338000     -0.032504      0.779602
 30.339000     -0.031930      0.776540
 30.340000     -0.031351      0.773447
 30.341000     -0.030767      0.770324
 30.342000     -0.030178      0.767170
 30.343000     -0.029584      0.763986
 30.344000     -0.028985      0.760772
 30.345000     -0.028382      0.757528
 30.346000     -0.027775      0.754254
 30.347000     -0.027163      0.750950
 30.348000     -0.026547      0.747616
 30.349000     -0.025927      0.744253
 30.350000     -0.025302      0.740861
 30.351000     -0.024674      0.737439
 30.352000     -0.024041      0.733988
 30.353000     -0.023405      0.730508
 30.354000     -0.022765      0.726999
 30.355000     -0.022122      0.723462
 30.356000     -0.021475      0.719896
 30.357000     -0.020825      0.716301
 30.358000     -0.020171      0.712678
 30.359000     -0.019514      0.709026
 30.360000     -0.018854      0.705347
 30.361000     -0.018191      0.701639
 30.362000     -0.017526      0.697904
 30.363000     -0.016857      0.694141
 30.364000     -0.016186      0.690350
 30.365000     -0.015512      0.686533
 30.366000     -0.014836      0.682687
 30.367000     -0.014157      0.678815
 30.368000     -0.013476      0.674916
 30.369000     -0.012793      0.670990
 30.370000     -0.012108      0.667037
 30.371000     -0.011421      0.663058
 30.372000     -0.010733      0.659052
 30.373000     -0.010042      0.655020
 30.374000     -0.009350      0.650962
 30.375000     -0.008657      0.646879
 30.376000     -0.007962      0.642769
 30.377000     -0.007266      0.638634
 30.378000     -0.006568      0.634473
 30.379000     -0.005870      0.630287
 30.380000     -0.005171      0.626076
 30.381000     -0.004471      0.621840
 30.382000     -0.003770      0.617579
 30.383000     -0.003068      0.613294
 30.384000     -0.002366      0.608984
 30.385000     -0.001664      0.604650
